address,latitude,longitude,name,phone,price,price_text,rating,type,url,website,category
"18 Hoàng Hoa Thám, Long Tâm, Bà Rịa, Bà Rịa - Vũng Tàu ",10.5103206,107.1876754,Truong Cua Restaurant,0988 222 774 ,,,4.1,Restaurant,https://www.google.com/maps/place/Truong+Cua+Restaurant/data=!4m7!3m6!1s0x31750dcf53a637bd:0x786e71ade34766dd!8m2!3d10.5103206!4d107.1876754!16s%2Fg%2F11qyqf0wtw!19sChIJvTemU88NdTER3WZH461xbng?authuser=0&hl=en&rclk=1,,Restaurant
"94GJ+QFG, Phường 10, Vũng Tàu, Bà Rịa - Vũng Tàu ",10.3763413,107.1315422,Sapphire Restaurant,,,,3.3,Restaurant,https://www.google.com/maps/place/Sapphire+Restaurant/data=!4m7!3m6!1s0x317571001aea924b:0x171607a7c673a010!8m2!3d10.3763413!4d107.1315422!16s%2Fg%2F11x1m_zymj!19sChIJS5LqGgBxdTEREKBzxqcHFhc?authuser=0&hl=en&rclk=1,,Restaurant
"284 Trần Phú, Phường 5, Vũng Tàu, Bà Rịa - Vũng Tàu ",10.3868978,107.0595812,284 Seafood Restaurant-Vung Tau,0904 444 392 ,300000.0,"300,000",4.0,Restaurant,https://www.google.com/maps/place/284+Seafood+Restaurant-Vung+Tau/data=!4m7!3m6!1s0x31756f082621dd53:0xd3fed9b933444908!8m2!3d10.3868978!4d107.0595812!16s%2Fg%2F11fkt2mpxj!19sChIJU90hJghvdTERCElEM7nZ_tM?authuser=0&hl=en&rclk=1,,Restaurant
"70 Hạ Long, Phường 2, Vũng Tàu, Bà Rịa - Vũng Tàu 02543 ",10.3309562,107.0745678,"Ocean Coffee , Restaurant and Bar",0903 915 795 ,100000.0,"100,000",3.4,Coffee Shop,"https://www.google.com/maps/place/Ocean+Coffee+,+Restaurant+and+Bar/data=!4m7!3m6!1s0x3175657a0ba89615:0x4b511a9dcd1b0284!8m2!3d10.3309562!4d107.0745678!16s%2Fg%2F11j3x7wx7p!19sChIJFZaoC3pldTERhAIbzZ0aUUs?authuser=0&hl=en&rclk=1",,Restaurant
"9M54+WM7, Long Hung Hamlet, Long Chanh Commune, Go Cong Town, Long Chánh, Gò Công, Tiền Giang ",10.3597869,106.6566619,Sao Mai Restaurant,0273 3512 652 ,,,4.3,Restaurant,https://www.google.com/maps/place/Sao+Mai+Restaurant/data=!4m7!3m6!1s0x31754e2104973adf:0x262a553fab7207d6!8m2!3d10.3597869!4d106.6566619!16s%2Fg%2F1pzq05318!19sChIJ3zqXBCFOdTER1gdyqz9VKiY?authuser=0&hl=en&rclk=1,,Restaurant
"F37Q+M78, Long Sơn, Vũng Tàu, Bà Rịa - Vũng Tàu ",10.4641641,107.0882036,SHILLA BBQ KOREA RESTAURANT,0779 058 717 ,,,3.9,Restaurant,https://www.google.com/maps/place/SHILLA+BBQ+KOREA+RESTAURANT/data=!4m7!3m6!1s0x31756d61705b94bb:0xd456d077d3f5fc27!8m2!3d10.4641641!4d107.0882036!16s%2Fg%2F11hh7jm_29!19sChIJu5RbcGFtdTERJ_z103fQVtQ?authuser=0&hl=en&rclk=1,,Restaurant
"VUNG TAU CENTER, Chung Cư, LK15-16, 93 Lê Lợi, Vũng Tàu, Bà Rịa - Vũng Tàu ",10.3615428,107.0748739,Nhà Hàng Ẩm Thực Chay BaNa Vegetarian Restaurant,0944 764 168 ,100000.0,"100,000",4.6,Vegetarian,https://www.google.com/maps/place/Nh%C3%A0+H%C3%A0ng+%E1%BA%A8m+Th%E1%BB%B1c+Chay+BaNa+Vegetarian+Restaurant/data=!4m7!3m6!1s0x31756f00602a6f39:0x70f19f70a79d25b1!8m2!3d10.3615428!4d107.0748739!16s%2Fg%2F11y4lpz170!19sChIJOW8qYABvdTERsSWdp3Cf8XA?authuser=0&hl=en&rclk=1,http://amthucchaybana.com/,Restaurant
"H3V6+8FV, TT. Phú Mỹ, Tân Thành, Bà Rịa - Vũng Tàu ",10.5933742,107.0611668,Lotus Restaurant,0254 3922 481 ,,,3.9,Restaurant,https://www.google.com/maps/place/Lotus+Restaurant/data=!4m7!3m6!1s0x317513d40003e0ef:0x7f4e8b0413a8ed34!8m2!3d10.5933742!4d107.0611668!16s%2Fg%2F11b6d001_w!19sChIJ7-ADANQTdTERNO2oEwSLTn8?authuser=0&hl=en&rclk=1,http://thelotusresort.vn/,Restaurant
"02 Lâm Quang Ky, Phước Nguyễn, Bà Rịa, Bà Rịa - Vũng Tàu 790000 ",10.5048281,107.177154,OnSlay Restaurant,0707 207 979 ,,,4.0,Restaurant,https://www.google.com/maps/place/OnSlay+Restaurant/data=!4m7!3m6!1s0x31750d0602538643:0xe6fb1b783ce363ee!8m2!3d10.5048281!4d107.177154!16s%2Fg%2F11v4rv7pq6!19sChIJQ4ZTAgYNdTER7mPjPHgb--Y?authuser=0&hl=en&rclk=1,,Restaurant
"104C Đ. Số 23, Phường 11, Quận 6, Thành phố Hồ Chí Minh 700000 ",10.7432148,106.6255657,Royal Seafood Restaurant,0855 667 768 ,,,4.2,Restaurant,https://www.google.com/maps/place/Royal+Seafood+Restaurant/data=!4m7!3m6!1s0x31752f5960d99415:0x25e3c12357faa66!8m2!3d10.7432148!4d106.6255657!16s%2Fg%2F11jbqpj3qt!19sChIJFZTZYFkvdTERZqp_NRI8XgI?authuser=0&hl=en&rclk=1,,Restaurant
"QL56, Quảng Thành 2, Châu Đức, Bà Rịa - Vũng Tàu 78616 ",10.5706339,107.2147226,Restaurant Bánh Canh Cá Lóc Cô Sáu,0933 206 397 ,,,4.7,Bakery,https://www.google.com/maps/place/Restaurant+B%C3%A1nh+Canh+C%C3%A1+L%C3%B3c+C%C3%B4+S%C3%A1u/data=!4m7!3m6!1s0x31750be95facf7e3:0xd25c212f6b5cbdd7!8m2!3d10.5706339!4d107.2147226!16s%2Fg%2F11c6s6bjxl!19sChIJ4_esX-kLdTER171cay8hXNI?authuser=0&hl=en&rclk=1,,Restaurant
"175 Nguyễn Văn Linh, Street, Bà Rịa, Bà Rịa - Vũng Tàu ",10.4959713,107.1780242,Trinh Thi Kim Loan Restaurant,0978 336 118 ,,,4.3,Restaurant,https://www.google.com/maps/place/Trinh+Thi+Kim+Loan+Restaurant/data=!4m7!3m6!1s0x3175734ead4cf403:0x590f21f5b06fd3cd!8m2!3d10.4959713!4d107.1780242!16s%2Fg%2F1pzq2k4p9!19sChIJA_RMrU5zdTERzdNvsPUhD1k?authuser=0&hl=en&rclk=1,,Restaurant
"01 Trần Phú, Phường 1, Vũng Tàu, Bà Rịa - Vũng Tàu 944028 ",10.3553228,107.0613372,Binh An Village Resort,0901 555 247 ,,,4.1,Restaurant,https://www.google.com/maps/place/Binh+An+Village+Resort/data=!4m7!3m6!1s0x31756f98954bd09b:0x17aa84c2797a1fa0!8m2!3d10.3553228!4d107.0613372!16s%2Fg%2F11c0xtbvq6!19sChIJm9BLlZhvdTERoB96ecKEqhc?authuser=0&hl=en&rclk=1,,Restaurant
"39 An Thượng 30, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.051099,108.2457473,Miss NHI,0934 733 656 ,200000.0,"200,000",4.8,Restaurant,https://www.google.com/maps/place/Miss+NHI/data=!4m7!3m6!1s0x3142177b2f4e7db5:0x58fb957c09b844c5!8m2!3d16.051099!4d108.2457473!16s%2Fg%2F11df51qqvr!19sChIJtX1OL3sXQjERxUS4CXyV-1g?authuser=0&hl=en&rclk=1,,Restaurant
"Lô 12 Đường võ nguyên giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0659264,108.2460097,"Esco Beach, Bar Lounge & Restaurant",0236 3955 668 ,,,4.7,Bar/Pub,"https://www.google.com/maps/place/Esco+Beach,+Bar+Lounge+%26+Restaurant/data=!4m7!3m6!1s0x314217a3b04f5fbb:0x2b366b654ca8ffc4!8m2!3d16.0659264!4d108.2460097!16s%2Fg%2F11ll5sqxhh!19sChIJu19PsKMXQjERxP-oTGVrNis?authuser=0&hl=en&rclk=1",https://www.escobeach.com/,Restaurant
"20 Đống Đa, Street, Hải Châu, Đà Nẵng 550000 ",16.0826849,108.2212587,Gypsy Rooftop Restaurant & Bar,0767 194 074 ,,,4.9,Bar/Pub,https://www.google.com/maps/place/Gypsy+Rooftop+Restaurant+%26+Bar/data=!4m7!3m6!1s0x3142190c4beda5ef:0x14568ecf8256aa25!8m2!3d16.0826849!4d108.2212587!16s%2Fg%2F11khkc9s2m!19sChIJ76XtSwwZQjERJapWgs-OVhQ?authuser=0&hl=en&rclk=1,https://thegypsydng.com/,Restaurant
"Alley 157 Nguyễn Phan Vinh, An Bang, Hội An, Quảng Nam ",15.9128263,108.3370204,Purple Lantern Restaurant( An Bang Beach Hoi An ),0935 420 190 ,200000.0,"200,000",4.9,Restaurant,https://www.google.com/maps/place/Purple+Lantern+Restaurant%28+An+Bang+Beach+Hoi+An+%29/data=!4m7!3m6!1s0x31420dfe9f563083:0x7d5ae53bd675bc35!8m2!3d15.9128263!4d108.3370204!16s%2Fg%2F11g6wfm35w!19sChIJgzBWn_4NQjERNbx11jvlWn0?authuser=0&hl=en&rclk=1,https://www.facebook.com/profile.php?id=100063703864273,Restaurant
"132A Nguyễn Thái Học, Old Town, Hội An, Quảng Nam 560000 ",15.8767188,108.3268231,MAAZI Hoi An,0235 3910 899 ,300000.0,"300,000",4.8,Restaurant,https://www.google.com/maps/place/MAAZI+Hoi+An/data=!4m7!3m6!1s0x31420fcc66b9c25d:0x3863c5ab2b71f77e!8m2!3d15.8767188!4d108.3268231!16s%2Fg%2F11khx0p3tq!19sChIJXcK5ZswPQjERfvdxK6vFYzg?authuser=0&hl=en&rclk=1,https://www.facebook.com/profile.php?id=100090493164247,Restaurant
"31-33 Trần Bạch Đằng, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0579628,108.2451505,Bếp Cuốn Đà Nẵng,0702 689 989 ,300000.0,"300,000",4.9,Restaurant,https://www.google.com/maps/place/B%E1%BA%BFp+Cu%E1%BB%91n+%C4%90%C3%A0+N%E1%BA%B5ng/data=!4m7!3m6!1s0x314217f4632748f9:0xdc14dcdba4c73425!8m2!3d16.0579628!4d108.2451505!16s%2Fg%2F11hz90gsyw!19sChIJ-UgnY_QXQjERJTTHpNvcFNw?authuser=0&hl=en&rclk=1,https://www.facebook.com/DINNER.LUNCH.BEPCUON/,Restaurant
"68 Đ. Bạch Đằng, Phường Minh An, Hội An, Quảng Nam 560000 ",15.8760759,108.3296997,Hoi An Heart Restaurant,0983 300 781 ,300000.0,"300,000",4.9,Restaurant,https://www.google.com/maps/place/Hoi+An+Heart+Restaurant/data=!4m7!3m6!1s0x31420dc18b032e2d:0x62266259efdc374a!8m2!3d15.8760759!4d108.3296997!16s%2Fg%2F11tp18dc6g!19sChIJLS4Di8ENQjERSjfc71liJmI?authuser=0&hl=en&rclk=1,https://hoianheartrestaurant.com/,Restaurant
"201 Lê Quang Đạo, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0484972,108.2461956,Rasoi Indian Pure veg restaurant,0379 969 559 ,,,4.7,Restaurant,https://www.google.com/maps/place/Rasoi+Indian+Pure+veg+restaurant/data=!4m7!3m6!1s0x31421992fdc4687d:0x10c3dc52e56b59cb!8m2!3d16.0484972!4d108.2461956!16s%2Fg%2F11nm9t0zvp!19sChIJfWjE_ZIZQjERy1lr5VLcwxA?authuser=0&hl=en&rclk=1,https://sites.google.com/view/rasoihoian-indianrestaurant/home,Restaurant
"216 Đường võ nguyên giáp, An Hải, Sơn Trà, Đà Nẵng 550000 ",16.0676095,108.2447798,Sky View Restaurant,0236 3928 688 ,,,4.9,Restaurant,https://www.google.com/maps/place/Sky+View+Restaurant/data=!4m7!3m6!1s0x3142179ce12f3489:0xe9d21eb1e28da76e!8m2!3d16.0676095!4d108.2447798!16s%2Fg%2F11gr1h3_31!19sChIJiTQv4ZwXQjERbqeN4rEe0uk?authuser=0&hl=en&rclk=1,https://parosanddanang.com/restaurant/sky-view-restaurant/,Restaurant
"167 Trần Nhân Tông, Cẩm Châu, Hội An, Quảng Nam ",15.8781025,108.3451402,Nhan's kitchen,0905 186 867 ,200000.0,"200,000",4.9,Restaurant,https://www.google.com/maps/place/Nhan%27s+kitchen/data=!4m7!3m6!1s0x31420dce077af0e9:0x35c47733b941157c!8m2!3d15.8781025!4d108.3451402!16s%2Fg%2F11g81f2k8s!19sChIJ6fB6B84NQjERfBVBuTN3xDU?authuser=0&hl=en&rclk=1,http://facebook.com/pages/category/Vietnamese-Restaurant/Nhans-Kitchen-Hoi-An-1148784298600736,Restaurant
"8 D. Đình Nghệ, An Hải Bắc, Sơn Trà, Đà Nẵng 550000 ",16.0689576,108.2425892,Veteran Restaurant,0905 497 707 ,,,4.9,Restaurant,https://www.google.com/maps/place/Veteran+Restaurant/data=!4m7!3m6!1s0x314217c82ec7b181:0xe9367e38bc69120c!8m2!3d16.0689576!4d108.2425892!16s%2Fg%2F11g1rbqmlt!19sChIJgbHHLsgXQjERDBJpvDh-Nuk?authuser=0&hl=en&rclk=1,https://www.facebook.com/veteranrestaurant/,Restaurant
"326 Lý Thường Kiệt, Phường Minh An, Hội An, Quảng Nam 560000 ",15.8839186,108.3273576,Mộc Garden Restaurant,0235 3666 100 ,,,4.9,Restaurant,https://www.google.com/maps/place/M%E1%BB%99c+Garden+Restaurant/data=!4m7!3m6!1s0x31420fd0127228cf:0x277ff0af20b2696e!8m2!3d15.8839186!4d108.3273576!16s%2Fg%2F11vy_842v2!19sChIJzyhyEtAPQjERbmmyIK_wfyc?authuser=0&hl=en&rclk=1,https://mocgardenhoian.com/,Restaurant
"328 Cửa Đại, Cẩm Châu, Hội An, Quảng Nam ",15.8850333,108.3493798,Restaurant 328,0905 957 584 ,200000.0,"200,000",4.8,Restaurant,https://www.google.com/maps/place/Restaurant+328/data=!4m7!3m6!1s0x31420dc5c36d0453:0x41b918b632e84ad8!8m2!3d15.8850333!4d108.3493798!16s%2Fg%2F1hc2jy8pw!19sChIJUwRtw8UNQjER2EroMrYYuUE?authuser=0&hl=en&rclk=1,,Restaurant
"21-23 An Thượng 32, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0507892,108.2463792,The Nomad Kitchen,0961 061 173 ,300000.0,"300,000",4.7,Restaurant,https://www.google.com/maps/place/The+Nomad+Kitchen/data=!4m7!3m6!1s0x314217ba67f110c9:0xb08b0bde0bae84ee!8m2!3d16.0507892!4d108.2463792!16s%2Fg%2F11qt0s0yz2!19sChIJyRDxZ7oXQjER7oSuC94Li7A?authuser=0&hl=en&rclk=1,,Restaurant
"100 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0549127,108.2458977,Golden Meat House,0236 3712 888 ,,,4.8,Restaurant,https://www.google.com/maps/place/Golden+Meat+House/data=!4m7!3m6!1s0x314217b74d212a13:0x8cde27e7191bf9a6!8m2!3d16.0549127!4d108.2458977!16s%2Fg%2F11fn9d1glv!19sChIJEyohTbcXQjERpvkbGecn3ow?authuser=0&hl=en&rclk=1,https://goldenmeat.vn/,Restaurant
"102 Đường võ nguyên giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0792015,108.2459614,GUPGO BBQ HOUSE,0825 649 023 ,,,4.8,Restaurant,https://www.google.com/maps/place/GUPGO+BBQ+HOUSE/data=!4m7!3m6!1s0x3142170a538d2961:0xbe50e8dc67e29ed5!8m2!3d16.0792015!4d108.2459614!16s%2Fg%2F11fhz6_8m8!19sChIJYSmNUwoXQjER1Z7iZ9zoUL4?authuser=0&hl=en&rclk=1,https://goldspadanang.com/,Restaurant
"43 Nguyễn Phan Vinh, Cẩm An, Hội An, Quảng Nam ",15.9087796,108.3467504,Blue Sea Hoi An Restaurants,0908 537 127 ,200000.0,"200,000",4.9,Restaurant,https://www.google.com/maps/place/Blue+Sea+Hoi+An+Restaurants/data=!4m7!3m6!1s0x31420dd4d4ed8b6b:0x73ed56e7193c123c!8m2!3d15.9087796!4d108.3467504!16s%2Fg%2F11tstxjz8s!19sChIJa4vt1NQNQjERPBI8GedW7XM?authuser=0&hl=en&rclk=1,,Restaurant
"44 đường Khuê Mỹ Đông 1, Khuê Mỹ, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.036025,108.2447273,TinTin Restaurant,0905 520 208 ,,,4.8,Restaurant,https://www.google.com/maps/place/TinTin+Restaurant/data=!4m7!3m6!1s0x3142191b22dd7c7d:0x7abe5b81e702d1de!8m2!3d16.036025!4d108.2447273!16s%2Fg%2F11sxvl48yp!19sChIJfXzdIhsZQjER3tEC54Fbvno?authuser=0&hl=en&rclk=1,https://hoatuuquan.vn/en/,Restaurant
"11 Nguyễn Phúc Chu, Phường Minh An, Hội An, Quảng Nam 560000 ",15.8756418,108.3274888,Hanoi - Hoian Restaurant,0964 577 544 ,,,4.8,Restaurant,https://www.google.com/maps/place/Hanoi+-+Hoian+Restaurant/data=!4m7!3m6!1s0x31420fae747b3b4f:0xb92cba1d7d3e743d!8m2!3d15.8756418!4d108.3274888!16s%2Fg%2F11m6lyvzyd!19sChIJTzt7dK4PQjERPXQ-fR26LLk?authuser=0&hl=en&rclk=1,,Restaurant
"16 Chế Lan Viên, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0426746,108.2454296,Le Comptoir,0708 040 560 ,1000000.0,"₫1,000,000",4.9,Restaurant,https://www.google.com/maps/place/Le+Comptoir/data=!4m7!3m6!1s0x31421772a3e3e8c3:0x107487f9a6308c!8m2!3d16.0426746!4d108.2454296!16s%2Fg%2F11gl587yy9!19sChIJw-jjo3IXQjERjDCm-Yd0EAA?authuser=0&hl=en&rclk=1,https://lecomptoirdng.com/,Restaurant
"476 Cửa Đại, Cẩm Châu, Hội An, Quảng Nam 560000 ",15.8805769,108.3413672,Le Petit Bistro Hội An,0394 608 397 ,,,4.9,Restaurant,https://www.google.com/maps/place/Le+Petit+Bistro+H%E1%BB%99i+An/data=!4m7!3m6!1s0x31420d451e212f99:0x4e9ea429f3d344f9!8m2!3d15.8805769!4d108.3413672!16s%2Fg%2F11sppgvgxn!19sChIJmS8hHkUNQjER-UTT8ymknk4?authuser=0&hl=en&rclk=1,https://www.lepetitbistrohoian476.com/,Restaurant
"02-04 An Thượng 26, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 556920 ",16.0550142,108.2442947,Indus Indian Restaurant - Nhà hàng Ấn Độ - 인도 음식점,0345 300 081 ,200000.0,"200,000",4.9,Restaurant,https://www.google.com/maps/place/Indus+Indian+Restaurant+-+Nh%C3%A0+h%C3%A0ng+%E1%BA%A4n+%C4%90%E1%BB%99+-+%EC%9D%B8%EB%8F%84+%EC%9D%8C%EC%8B%9D%EC%A0%90/data=!4m7!3m6!1s0x314217c9640b78c1:0x82136c206220b7c4!8m2!3d16.0550142!4d108.2442947!16s%2Fg%2F11w3c95sjg!19sChIJwXgLZMkXQjERxLcgYiBsE4I?authuser=0&hl=en&rclk=1,https://indus.vn/,Restaurant
"Nguyễn Phúc Chu, Phường Minh An, Hội An, Quảng Nam ",15.8752831,108.3282812,Hà Lan Restaurant,0914 310 022 ,100000.0,"100,000",4.9,Restaurant,https://www.google.com/maps/place/H%C3%A0+Lan+Restaurant/data=!4m7!3m6!1s0x31420f969968f241:0x33a64d34ccabf05d!8m2!3d15.8752831!4d108.3282812!16s%2Fg%2F11tjw3lq9j!19sChIJQfJomZYPQjERXfCrzDRNpjM?authuser=0&hl=en&rclk=1,,Restaurant
"20 Đống Đa, Thuận Phước, Hải Châu, Đà Nẵng 550000 ",16.0827532,108.2212419,Bistecca Italian Restaurant in Da Nang,0702 663 456 ,,,4.9,Restaurant,https://www.google.com/maps/place/Bistecca+Italian+Restaurant+in+Da+Nang/data=!4m7!3m6!1s0x3142196de9ccba2f:0x7233cc1778c9e453!8m2!3d16.0827532!4d108.2212419!16s%2Fg%2F11f73ypv2v!19sChIJL7rM6W0ZQjERU-TJeBfMM3I?authuser=0&hl=en&rclk=1,https://bisteccadanang.com/,Restaurant
"170 Trần Nhân Tông, Cẩm Châu, Hội An, Quảng Nam 563831 ",15.8764089,108.3461494,Tuan Restaurant & Cafe,0905 706 674 ,200000.0,"200,000",4.9,Coffee Shop,https://www.google.com/maps/place/Tuan+Restaurant+%26+Cafe/data=!4m7!3m6!1s0x31420dcdbe5c0fbd:0x89dd03d704c4bf08!8m2!3d15.8764089!4d108.3461494!16s%2Fg%2F11cjh_fgjf!19sChIJvQ9cvs0NQjERCL_EBNcD3Yk?authuser=0&hl=en&rclk=1,https://www.facebook.com/share/19H7XDttrg/?mibextid=LQQJ4d,Restaurant
"Night Market street, 15/4 Nguyễn Hoàng, Phường Minh An, Hội An, Quảng Nam 560000 ",15.8741287,108.3263267,Pause and Enjoy Restaurant,0834 176 771 ,200000.0,"200,000",4.9,Restaurant,https://www.google.com/maps/place/Pause+and+Enjoy+Restaurant/data=!4m7!3m6!1s0x31420f979a200925:0x7e44d8c2b5101d20!8m2!3d15.8741287!4d108.3263267!16s%2Fg%2F11j0tj_p5k!19sChIJJQkgmpcPQjERIB0QtcLYRH4?authuser=0&hl=en&rclk=1,,Restaurant
"Trần Hưng Đạo, Phường Minh An, Hội An, Quảng Nam ",15.881035,108.3253257,Madame Hạnh Restaurant,0905 885 037 ,200000.0,"200,000",4.9,Restaurant,https://www.google.com/maps/place/Madame+H%E1%BA%A1nh+Restaurant/data=!4m7!3m6!1s0x31420f6feb695327:0x84e6d91797145dd0!8m2!3d15.881035!4d108.3253257!16s%2Fg%2F11jsj72wcr!19sChIJJ1Np628PQjER0F0UlxfZ5oQ?authuser=0&hl=en&rclk=1,,Restaurant
"53 Phan Thúc Duyện, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0529867,108.2415777,Thìa Gỗ Restaurant Da Nang,0236 3689 005 ,,,4.7,Restaurant,https://www.google.com/maps/place/Th%C3%ACa+G%E1%BB%97+Restaurant+Da+Nang/data=!4m7!3m6!1s0x314219c3b54c18d7:0x5028941bdf1ab5f5!8m2!3d16.0529867!4d108.2415777!16s%2Fg%2F11f3q_8q_1!19sChIJ1xhMtcMZQjER9bUa3xuUKFA?authuser=0&hl=en&rclk=1,http://danang.thiagorestaurant.com/,Restaurant
"354/1 Đường võ nguyên giáp, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0438626,108.2473136,Quán Hải Sản Thời Cổ Đà Nẵng - Seafood Restaurant,0905 749 079 ,,,4.7,Restaurant,https://www.google.com/maps/place/Qu%C3%A1n+H%E1%BA%A3i+S%E1%BA%A3n+Th%E1%BB%9Di+C%E1%BB%95+%C4%90%C3%A0+N%E1%BA%B5ng+-+Seafood+Restaurant/data=!4m7!3m6!1s0x3142177976f97ad5:0x3d4a6a72dc718a49!8m2!3d16.0438626!4d108.2473136!16s%2Fg%2F11fd4pvng9!19sChIJ1Xr5dnkXQjERSYpx3HJqSj0?authuser=0&hl=en&rclk=1,https://www.facebook.com/haisanthoico?mibextid=ZbWKwL,Restaurant
"Lô 73 Trần Bạch Đằng, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0494843,108.2478681,Patakka,,200000.0,"200,000",4.8,Restaurant,https://www.google.com/maps/place/Patakka/data=!4m7!3m6!1s0x3142178e68bf1511:0xe2bd13b7d0002016!8m2!3d16.0494843!4d108.2478681!16s%2Fg%2F11trdpp1fx!19sChIJERW_aI4XQjERFiAA0LcTveI?authuser=0&hl=en&rclk=1,,Restaurant
"105 Hồ Nghinh, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0747288,108.2431298,An House restaurant,0966 410 777 ,200000.0,"200,000",4.6,Restaurant,https://www.google.com/maps/place/An+House+restaurant/data=!4m7!3m6!1s0x314217183a32f349:0xbf7b11fbe267da6d!8m2!3d16.0747288!4d108.2431298!16s%2Fg%2F11h2g1hv6v!19sChIJSfMyOhgXQjERbdpn4vsRe78?authuser=0&hl=en&rclk=1,,Restaurant
"20 An Thượng 10, Bắc Mỹ Phú, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.0479167,108.2429991,Sakura Restaurant,0899 248 197 ,200000.0,"200,000",4.7,Restaurant,https://www.google.com/maps/place/Sakura+Restaurant/data=!4m7!3m6!1s0x31421742db3b1b95:0x6a3f13e14d12ac4e!8m2!3d16.0479167!4d108.2429991!16s%2Fg%2F11ll2_fkgd!19sChIJlRs720IXQjERTqwSTeETP2o?authuser=0&hl=en&rclk=1,https://www.facebook.com/Sakura.Hana.20anthuong10,Restaurant
"114 Bạch Đằng, Hải Châu, Đà Nẵng 550000 ",16.0682463,108.2248133,Ăn Thôi Restaurant,0987 824 285 ,200000.0,"200,000",4.7,Restaurant,https://www.google.com/maps/place/%C4%82n+Th%C3%B4i+Restaurant/data=!4m7!3m6!1s0x3142194921d15361:0xdd9637b7caf7eb1f!8m2!3d16.0682463!4d108.2248133!16s%2Fg%2F11tfk6fw62!19sChIJYVPRIUkZQjERH-v3yrc3lt0?authuser=0&hl=en&rclk=1,,Restaurant
"406 Đường võ nguyên giáp, Bắc Mỹ An, Ngũ Hành Sơn, Đà Nẵng 550000 ",16.042409,108.2480568,Dirty Fingers,0236 3552 297 ,,,4.5,Restaurant,https://www.google.com/maps/place/Dirty+Fingers/data=!4m7!3m6!1s0x314217663656066b:0x3a1def61dc15d61b!8m2!3d16.042409!4d108.2480568!16s%2Fg%2F11gfp0363v!19sChIJawZWNmYXQjERG9YV3GHvHTo?authuser=0&hl=en&rclk=1,https://sites.google.com/view/dirtyfingers-danang,Restaurant
"47 Thoại Ngọc Hầu, Phường Cẩm Phổ, Ward, Quảng Nam 51300 ",15.8755385,108.3194734,The Soul Restaurant,0905 882 477 ,,,4.9,Restaurant,https://www.google.com/maps/place/The+Soul+Restaurant/data=!4m7!3m6!1s0x31420de912b9833f:0x978fe2660e2d9bbe!8m2!3d15.8755385!4d108.3194734!16s%2Fg%2F11f5q8z70h!19sChIJP4O5EukNQjERvpstDmbij5c?authuser=0&hl=en&rclk=1,https://thesoulhoian.com/,Restaurant
"06 Đường võ nguyên giáp, Phước Mỹ, Sơn Trà, Đà Nẵng 550000 ",16.0666529,108.2459775,Ớt Xanh Ocean Restaurant,0769 479 479 ,,,4.6,Restaurant,https://www.google.com/maps/place/%E1%BB%9At+Xanh+Ocean+Restaurant/data=!4m7!3m6!1s0x314217dc8591c1a3:0xce73f6514f96ffe0!8m2!3d16.0666529!4d108.2459775!16s%2Fg%2F11t61v4yf2!19sChIJo8GRhdwXQjER4P-WT1H2c84?authuser=0&hl=en&rclk=1,https://www.facebook.com/OtXanhOceanRestaurant,Restaurant
"Ancient Town, 14 La Hối, Phường Minh An, Hội An, Quảng Nam 560000 ",15.8757943,108.3250571,HOME Hoi An,0816 849 696 ,,,4.7,Restaurant,https://www.google.com/maps/place/HOME+Hoi+An/data=!4m7!3m6!1s0x31420e7e55af18c7:0x6ab8c1e98148ccdc!8m2!3d15.8757943!4d108.3250571!16s%2Fg%2F11c5bldpy7!19sChIJxxivVX4OQjER3MxIgenBuGo?authuser=0&hl=en&rclk=1,https://homevietnameserestaurants.com/,Restaurant
